content_hash_id,client_hash_id,first_seen,last_seen,active_days,total_impressions,total_clicks,ctr,avg_position,total_pageviews,total_engagement_sec,engagement_per_view,total_scrolls,scrolls_per_view,total_users,organic_sessions,direct_sessions,social_sessions,ai_sessions,referral_sessions,organic_share,ai_share,social_share,direct_share,chatgpt_sessions,perplexity_sessions,gemini_sessions,copilot_sessions,claude_sessions,meta_sessions,other_ai_sessions,chatgpt_share,perplexity_share,gemini_share,copilot_share,claude_share,meta_share,has_search,has_engagement,has_ai,is_active,engagement_tier,search_tier,activity_tier
content_b817dfb04ac27074,client_73cda7b4e4f265ea,2026-06-01,2026-06-30,30,45.0,0.0,0.0,77.9,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,High
content_698b8c55089b283f,client_08a6a72ff48e62c0,2026-06-01,2026-06-30,30,68.0,0.0,0.0,80.93333333333334,,,0.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_047be01534ceb77b,client_06d356715a8ff3b6,2026-06-01,2026-06-30,30,6147.0,59.0,0.009598177972994957,1262.1,105.0,0.0,0.0,0.0,0.0,51.0,94.0,10.0,0.0,0.0,0.0,0.9038461538461539,0.0,0.0,0.09615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,High
content_a28d4115fea6082b,client_23a62021009f63c4,2026-06-01,2026-06-30,30,116.0,1.0,0.008620689655172414,7.633333333333334,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,High
content_17c76438024dece9,client_9958f0a7ae1df715,2026-06-01,2026-06-30,30,53.0,0.0,0.0,134.33333333333334,2.0,0.0,0.0,1.0,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,High
content_ddc2c071e5fd5cca,client_73cda7b4e4f265ea,2026-06-01,2026-06-30,30,282.0,3.0,0.010638297872340425,114.13333333333334,5.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,0.0,0.0,0.0,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,High
content_52f1b5ece162dbb8,client_a80fca3f171ed1de,2026-06-01,2026-06-30,27,10.0,0.0,0.0,10.296296296296296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_b0269cf966758b9c,client_a2eeb8899886adde,2026-06-02,2026-06-30,29,17.0,0.0,0.0,16.0,1.0,5.0,5.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,High
content_226d585a58504b88,client_23a62021009f63c4,2026-06-01,2026-06-30,30,7.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_f05a2b00d446e8e4,client_e5c2aa26a8598242,2026-06-02,2026-06-30,29,497.0,2.0,0.004024144869215292,479.1034482758621,7.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,High
content_7e5e1a0df2b5d580,client_1a730cb2640a1abf,2026-06-01,2026-06-30,30,30072.0,52.0,0.0017291832934291035,7286.333333333333,99.0,167.0,1.6868686868686869,6.0,0.06060606060606061,85.0,59.0,14.0,0.0,0.0,1.0,0.7972972972972973,0.0,0.0,0.1891891891891892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,High
content_e662c6fa8b822237,client_7eafe750768f0ac2,2026-06-01,2026-06-30,30,3.0,0.0,0.0,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_122a4609d1d1d09c,client_62f4a7e64f5e0096,2026-06-01,2026-06-30,30,7.0,0.0,0.0,6.4,,,0.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_0840402e00fc38da,client_a60a11451483af1c,2026-06-01,2026-06-29,29,20.0,2.0,0.1,45.51724137931034,63.0,0.0,0.0,0.0,0.0,36.0,32.0,22.0,0.0,0.0,8.0,0.5161290322580645,0.0,0.0,0.3548387096774194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,High
content_1d08c0a1307418f6,client_4a18d1793d92fb84,2026-06-01,2026-06-30,30,1.0,0.0,0.0,0.0,20.0,12.0,0.6,4.0,0.2,18.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,High
content_b3d6960648e2b85a,client_810019792c9b8efc,2026-06-01,2026-06-30,30,0.0,0.0,0.0,0.0,12.0,0.0,0.0,4.0,0.3333333333333333,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,Low,Low,High
content_2db9d4f6c89236a4,client_23a62021009f63c4,2026-06-01,2026-06-30,30,36.0,1.0,0.027777777777777776,21.066666666666666,6.0,2.0,0.3333333333333333,1.0,0.16666666666666666,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,High
content_482e4228ea5d1c91,client_62f4a7e64f5e0096,2026-06-01,2026-06-30,30,395.0,3.0,0.007594936708860759,655.2666666666667,,,0.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_0400c8c5bb47f0ce,client_86ebc2f12c01f586,2026-06-01,2026-06-30,30,297.0,0.0,0.0,126.66666666666667,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,High
content_34b5bd13e5f2d3e0,client_73cda7b4e4f265ea,2026-06-01,2026-06-30,30,92.0,1.0,0.010869565217391304,39.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_d27bc39fdf3a1313,client_810019792c9b8efc,2026-06-01,2026-06-30,30,7.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_025c7222c6c20f8e,client_8ddc46da5414ffd8,2026-06-01,2026-06-30,30,446.0,4.0,0.008968609865470852,206.06666666666666,,,0.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_60fa48ce811e5fd1,client_86ebc2f12c01f586,2026-06-01,2026-06-30,30,3854.0,9.0,0.00233523611831863,838.5,13.0,331.0,25.46153846153846,1.0,0.07692307692307693,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,High
content_532bcb9b41cc9978,client_fef1a8f436438636,2026-06-01,2026-06-30,30,134.0,0.0,0.0,325.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_7fbc98ca14dc8b82,client_400c21c81c8b46ef,2026-06-01,2026-06-30,30,28.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_dc77902096fb04a6,client_08a6a72ff48e62c0,2026-06-01,2026-06-30,30,15.0,0.0,0.0,7.666666666666667,,,0.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_17c106f8a9fb0208,client_23a62021009f63c4,2026-06-01,2026-06-30,30,696.0,10.0,0.014367816091954023,237.66666666666666,53.0,195.0,3.6792452830188678,1.0,0.018867924528301886,25.0,20.0,3.0,0.0,0.0,0.0,0.8695652173913043,0.0,0.0,0.13043478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,High
content_0a4787fe176cb79e,client_08a6a72ff48e62c0,2026-06-01,2026-06-30,30,112.0,0.0,0.0,142.3,,,0.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_924ed7613f9654c0,client_73cda7b4e4f265ea,2026-06-01,2026-06-30,30,3855.0,23.0,0.0059662775616083005,484.73333333333335,37.0,96.0,2.5945945945945947,4.0,0.10810810810810811,27.0,33.0,4.0,0.0,0.0,0.0,0.8918918918918919,0.0,0.0,0.10810810810810811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,High
content_02c2dab747cc1b37,client_73cda7b4e4f265ea,2026-06-01,2026-06-30,30,13.0,0.0,0.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_b5e7f46257124691,client_9c26c096d6e57253,2026-06-01,2026-06-30,30,2.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_6575422bf19cba12,client_8ddc46da5414ffd8,2026-06-28,2026-06-30,3,7.0,1.0,0.14285714285714285,8.333333333333334,,,0.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,Low
content_45b73286e7f70a97,client_e547b89c05043229,2026-06-01,2026-06-30,30,1385.0,2.0,0.001444043321299639,712.8666666666667,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,High
content_819fdccdcf99c0ab,client_7de9989c909e91a5,2026-06-08,2026-06-30,23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,Low,Low,Medium-High
content_fa0f5d06838c4508,client_62f4a7e64f5e0096,2026-06-01,2026-06-30,30,149.0,1.0,0.006711409395973154,54.333333333333336,,,0.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_92110ddb53acb7c9,client_4a18d1793d92fb84,2026-06-01,2026-06-30,30,1.0,0.0,0.0,0.0,20.0,12.0,0.6,4.0,0.2,18.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,High
content_64bbb99f159ce766,client_cd12bcfd98942aa1,2026-06-01,2026-06-25,25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,Low,Low,High
content_88a2d035e3409035,client_20259bd6705d81d4,2026-06-01,2026-06-30,30,3207.0,4.0,0.0012472715933894605,4474.966666666666,5.0,0.0,0.0,3.0,0.6,5.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,High
content_0706d611c5ca257f,client_62f4a7e64f5e0096,2026-06-01,2026-06-30,30,2112.0,3.0,0.0014204545454545455,509.73333333333335,,,0.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_02a68b2b37131f9a,client_62f4a7e64f5e0096,2026-06-01,2026-06-30,30,763.0,1.0,0.001310615989515072,389.6666666666667,,,0.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_17f6612180d01a80,client_2094c6eb080311d5,2026-06-01,2026-06-30,30,5.0,0.0,0.0,2.933333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_3c01625ee3089fb3,client_08a6a72ff48e62c0,2026-06-01,2026-06-30,30,15.0,0.0,0.0,4.0,,,0.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_988dfd0ff47ed2cc,client_3f0ce4d44fe94f3d,2026-06-01,2026-06-30,30,0.0,0.0,0.0,0.0,1.0,18.0,18.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,Low,Low,High
content_58338d4b1eb5c754,client_08a6a72ff48e62c0,2026-06-01,2026-06-30,30,8.0,0.0,0.0,14.066666666666666,,,0.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_7fe216202e3d4208,client_1a8bf67cad4ee525,2026-06-23,2026-06-30,8,158.0,0.0,0.0,265.875,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,Low
content_b71f4911f81109f4,client_73cda7b4e4f265ea,2026-06-01,2026-06-30,30,439.0,0.0,0.0,589.4666666666667,10.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,High
content_93d502355fe0b510,client_73cda7b4e4f265ea,2026-06-01,2026-06-30,30,28.0,0.0,0.0,40.46666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_fd6433195f0157b9,client_a80fca3f171ed1de,2026-06-01,2026-06-29,28,25.0,0.0,0.0,11.392857142857142,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,High
content_4894b0aa31b7b75e,client_08a6a72ff48e62c0,2026-06-01,2026-06-30,30,202.0,0.0,0.0,525.3,,,0.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_fa947409acacf4de,client_1a8bf67cad4ee525,2026-06-06,2026-06-30,25,255.0,2.0,0.00784313725490196,71.48,18.0,2.0,0.1111111111111111,1.0,0.05555555555555555,9.0,6.0,4.0,0.0,0.0,0.0,0.6,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,High
content_64982860be8c1091,client_20259bd6705d81d4,2026-06-01,2026-06-30,30,148.0,0.0,0.0,76.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_8c2e9f39105216f5,client_73cda7b4e4f265ea,2026-06-01,2026-06-30,30,392.0,1.0,0.002551020408163265,521.3,4.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,High
content_d53939a1d8bf5c5d,client_62f4a7e64f5e0096,2026-06-01,2026-06-30,30,64.0,1.0,0.015625,21.8,,,0.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_0fc5d08355c74f4a,client_a80fca3f171ed1de,2026-06-01,2026-06-30,29,37.0,0.0,0.0,24.862068965517242,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,High
content_fb94c94208682fdd,client_65de48885f4ef01b,2026-06-01,2026-06-30,30,11.0,1.0,0.09090909090909091,1.5666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_d0ce6df9f3dbbf4e,client_b10cb2997d0c7c86,2026-06-01,2026-06-30,30,57.0,0.0,0.0,18.766666666666666,12.0,0.0,0.0,7.0,0.5833333333333334,12.0,0.0,14.0,0.0,0.0,2.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,High
content_26534223af9d22c0,client_62f4a7e64f5e0096,2026-06-01,2026-06-30,30,48.0,0.0,0.0,19.466666666666665,,,0.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_c4ff8ca15564f0b2,client_e547b89c05043229,2026-06-01,2026-06-30,30,2117.0,1.0,0.0004723665564478035,411.03333333333336,15.0,1646.0,109.73333333333333,2.0,0.13333333333333333,8.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,High
content_1529705129aa8a3e,client_3197e6291363b4db,2026-06-01,2026-06-25,25,6.0,0.0,0.0,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_cbd089ce3eb85965,client_62f4a7e64f5e0096,2026-06-01,2026-06-30,30,89.0,0.0,0.0,109.43333333333334,,,0.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_5ce6064fcc7f1098,client_c182d11e4862a37d,2026-06-01,2026-06-30,30,112.0,0.0,0.0,27.266666666666666,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,High
content_b0fc8ca6802f70ad,client_3f0ce4d44fe94f3d,2026-06-01,2026-06-30,30,300.0,0.0,0.0,443.8666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_47605833fd625f6d,client_08a6a72ff48e62c0,2026-06-01,2026-06-30,30,16.0,0.0,0.0,9.8,,,0.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_faf1a7defb260b0a,client_810019792c9b8efc,2026-06-01,2026-06-30,30,273.0,2.0,0.007326007326007326,75.63333333333334,12.0,0.0,0.0,6.0,0.5,3.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,High
content_a3db981120393eea,client_8ddc46da5414ffd8,2026-06-01,2026-06-30,30,68.0,1.0,0.014705882352941176,16.233333333333334,,,0.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_68dd15c18ca597de,client_08a6a72ff48e62c0,2026-06-01,2026-06-30,30,40.0,0.0,0.0,36.7,,,0.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_60ede1a6266f73a1,client_73cda7b4e4f265ea,2026-06-01,2026-06-30,30,3467.0,1.0,0.00028843380444188056,1265.0333333333333,22.0,0.0,0.0,0.0,0.0,22.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,High
content_1df12e755a30250e,client_f623b01661d4bfe4,2026-06-01,2026-06-25,25,2.0,0.0,0.0,6.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_445e183a5d68d2c6,client_e00b29e582949543,2026-06-01,2026-06-30,30,8.0,0.0,0.0,1.4666666666666666,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,High
content_3443c138aa26a05c,client_9c26c096d6e57253,2026-06-01,2026-06-30,30,63.0,1.0,0.015873015873015872,14.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_a43bb6ddbe262053,client_e547b89c05043229,2026-06-01,2026-06-30,30,8.0,0.0,0.0,21.766666666666666,120.0,240.0,2.0,44.0,0.36666666666666664,59.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,High
content_e31afcfb707ecfa7,client_9c26c096d6e57253,2026-06-01,2026-06-30,30,31.0,0.0,0.0,4.966666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_db88ebc0841439c1,client_73cda7b4e4f265ea,2026-06-01,2026-06-30,30,158.0,1.0,0.006329113924050633,73.33333333333333,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,High
content_535d1069e24fda27,client_fef1a8f436438636,2026-06-01,2026-06-30,30,139.0,0.0,0.0,175.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_11c941ad87194313,client_23a62021009f63c4,2026-06-01,2026-06-30,30,47.0,0.0,0.0,63.03333333333333,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,High
